index,Unnamed 0,version,alive,tagId,success,timestamp,data__tagData__gyro__x,data__tagData__gyro__y,data__tagData__gyro__z,data__tagData__magnetic__x,data__tagData__magnetic__y,data__tagData__magnetic__z,data__tagData__quaternion__x,data__tagData__quaternion__y,data__tagData__quaternion__z,data__tagData__quaternion__w,data__tagData__linearAcceleration__x,data__tagData__linearAcceleration__y,data__tagData__linearAcceleration__z,data__tagData__pressure,data__tagData__maxLinearAcceleration,data__acceleration__x,data__acceleration__y,data__acceleration__z,data__orientation__yaw,data__orientation__roll,data__orientation__pitch,data__metrics__latency,data__metrics__rates__update,data__metrics__rates__success,reference__x,bran
395,395,1,TRUE,26437,TRUE,1609246979,-10.5,-6.375,25.8125,4.0625,14.375,-21.75,-0.008361816406,-0.07238769531,-0.4250488281,-0.9022216797,267,108,146,97102,1391,146,183,1117,5.402,-0.123,-0.076,70.7,15.663,15.663,-4000,4000
396,396,1,TRUE,26437,TRUE,1609246979,-19.5625,-7.5,5.625,4,15.5,-23.875,-0.005615234375,-0.07495117188,-0.4329833984,-0.8982543945,37,559,659,97102,2003,-98,292,334,5.384,-0.127,-0.068,77.7,15.395,15.395,-3977.272727,4000
397,397,1,TRUE,26437,TRUE,1609246979,-5,1.125,-8.6875,4.0625,13.5,-22.375,-0.003967285156,-0.07385253906,-0.4325561523,-0.8985595703,10,-170,3,97102,1749,-116,-101,973,5.385,-0.129,-0.071,51.9,15.755,15.755,-3954.545455,4000
398,398,1,TRUE,26437,TRUE,1609246979,13.5625,-17.75,11.875,4,13.5,-22.25,-0.008422851563,-0.0751953125,-0.4354248047,-0.8970336914,-104,310,43,97102,1619,-93,334,910,5.38,-0.128,-0.073,81.1,15.368,15.368,-3931.818182,4000
399,399,1,TRUE,26437,TRUE,1609246979,-17.9375,-5.75,6.25,5,14.0625,-20.875,-0.0078125,-0.07623291016,-0.4313354492,-0.8989257813,39,-29,-217,97100,1861,-87,48,751,5.388,-0.13,-0.083,70.1,15.33,15.33,-3909.090909,4000
400,400,1,TRUE,26437,TRUE,1609246979,0.125,2.3125,1.9375,5.375,13.5,-21.6875,-0.008361816406,-0.07708740234,-0.4326171875,-0.8982543945,97,105,-153,97100,1392,-30,185,815,5.385,-0.131,-0.082,60.4,15.655,15.655,-3886.363636,4000
401,401,1,TRUE,26437,TRUE,1609246979,-18.1875,0.3125,19.375,5.25,13,-21.75,-0.006469726563,-0.07727050781,-0.4390258789,-0.8951416016,-257,-68,-464,97100,1325,24,-90,1251,5.373,-0.131,-0.079,75.4,15.31,15.31,-3863.636364,4000
402,402,1,TRUE,26437,TRUE,1609246979,-19.8125,-14.625,20.625,4.875,13.375,-20.6875,-0.006652832031,-0.07653808594,-0.4442138672,-0.8926391602,168,11,122,97100,1254,40,89,1091,5.359,-0.131,-0.08,44.9,15.873,15.873,-3840.909091,4000
403,403,1,TRUE,26437,TRUE,1609246979,-0.375,3.0625,16,4.5,13,-20.6875,-0.0068359375,-0.07672119141,-0.4517211914,-0.8881835938,188,-158,115,97100,1326,-147,68,777,5.34,-0.13,-0.082,100.6,15.46,15.46,-3818.181818,4000
404,404,1,TRUE,26437,TRUE,1609246980,4.5625,12.5625,22.625,5.25,13.6875,-20.6875,-0.006774902344,-0.07751464844,-0.4584350586,-0.8853149414,-136,-47,-169,97100,1304,-264,33,799,5.327,-0.131,-0.083,61.4,15.451,15.451,-3795.454545,4000
405,405,1,TRUE,26437,TRUE,1609246980,6.125,6.5,8.75,4.875,12.5625,-22.25,-0.006103515625,-0.07769775391,-0.4618530273,-0.8835449219,-14,123,17,97097,1425,-143,204,985,5.319,-0.132,-0.083,62.5,15.774,15.774,-3772.727273,4000
406,406,1,TRUE,26437,TRUE,1609246980,-11.1875,1.1875,9.8125,4.875,13.375,-20.6875,-0.003845214844,-0.07666015625,-0.4643554688,-0.8823242188,43,-250,93,97097,1150,-86,-173,1063,5.313,-0.132,-0.079,86.4,15.506,15.506,-3750,4000
407,407,1,TRUE,26437,TRUE,1609246980,12.75,-0.375,-10.8125,5,11.5,-21.375,-0.0048828125,-0.07739257813,-0.4652709961,-0.8817749023,46,34,-104,97097,1477,-82,113,864,5.311,-0.132,-0.081,93.1,15.312,15.312,-3727.272727,4000
408,408,1,TRUE,26437,TRUE,1609246980,9.0625,4.125,2.125,6.5,13.375,-19.6875,-0.004821777344,-0.07855224609,-0.4666137695,-0.8809204102,-72,-106,-289,97097,1358,-204,-25,678,5.308,-0.134,-0.082,68.8,15.364,15.364,-3704.545455,4000
409,409,1,TRUE,26437,TRUE,1609246980,12.875,10.625,0,5.5,13.375,-19.6875,-0.006042480469,-0.07958984375,-0.4662475586,-0.8810424805,-86,54,-320,97097,1328,-218,137,647,5.309,-0.134,-0.085,72.8,15.078,15.078,-3681.818182,4000
410,410,1,TRUE,26437,TRUE,1609246980,15,9.625,-2.4375,5,12.5625,-20.0625,-0.005310058594,-0.07885742188,-0.4654541016,-0.8815307617,0,-75,-108,97099.5,1291,-131,5,860,5.311,-0.134,-0.083,73.6,14.972,14.972,-3659.090909,4000
411,411,1,TRUE,26437,TRUE,1609246980,0.25,8.9375,2,5.375,12.1875,-19.25,-0.005249023438,-0.07946777344,-0.4653320313,-0.8815307617,-55,-271,41,97099.5,1440,-188,-190,1009,5.311,-0.135,-0.084,76.1,14.983,14.983,-3636.363636,4000
412,412,1,TRUE,26437,TRUE,1609246980,24.0625,-4,-41.625,5.75,11.5,-19.25,-0.005859375,-0.08087158203,-0.4720458984,-0.8778076172,90,163,-170,97099.5,1208,-42,248,796,5.296,-0.136,-0.087,89.1,14.759,14.759,-3613.636364,4000
413,413,1,TRUE,26437,TRUE,1609246980,-27,-37.625,14.625,5.0625,10.6875,-19.6875,-0.005554199219,-0.07849121094,-0.4744262695,-0.8767700195,347,151,143,97099.5,1258,217,234,1112,5.291,-0.132,-0.085,86.2,14.727,14.727,-3590.909091,4000
414,414,1,TRUE,26437,TRUE,1609246980,2.3125,3.125,-0.375,4.75,11.875,-19.6875,-0.00634765625,-0.07952880859,-0.4744262695,-0.8766479492,-44,-1,69,97099.5,1156,-175,83,1038,5.291,-0.133,-0.087,62.3,14.814,14.814,-3568.181818,4000
415,415,1,TRUE,26437,TRUE,1609246980,23.6875,17.0625,5.375,5.1875,10.25,-19.6875,-0.004943847656,-0.0751953125,-0.4759521484,-0.8762207031,38,41,-88,97099.5,1279,-86,120,880,5.287,-0.127,-0.081,61.3,14.993,14.993,-3545.454545,4000
416,416,1,TRUE,26437,TRUE,1609246980,-1.5,-0.75,10.6875,5.1875,11.75,-20.5625,-0.01007080078,-0.08117675781,-0.4788818359,-0.8740234375,-389,260,-268,97097.5,1025,286,36,2370,5.28,-0.132,-0.096,77.1,14.85,14.85,-3522.727273,4000
417,417,1,TRUE,26437,TRUE,1609246980,14.4375,6,6.5,4.75,11.375,-20.5,-0.01068115234,-0.07781982422,-0.4723510742,-0.8779296875,-28,-53,-120,97097.5,2387,-152,36,848,5.295,-0.127,-0.093,69.5,14.921,14.921,-3500,4000
418,418,1,TRUE,26437,TRUE,1609246980,-21.5625,-8.0625,1.0625,3.75,11.375,-19.25,-0.009216308594,-0.07629394531,-0.4711914063,-0.8786621094,23,-27,-474,97097.5,1837,-99,59,494,5.298,-0.125,-0.088,79.6,14.997,14.997,-3477.272727,4000
419,419,1,TRUE,26437,TRUE,1609246981,-22,-15.4375,15.8125,3.75,9.875,-19,-0.009216308594,-0.07580566406,-0.4678955078,-0.8804931641,-147,-402,74,97097.5,1065,-269,-316,1043,5.306,-0.124,-0.087,62.9,15.268,15.268,-3454.545455,4000
420,420,1,TRUE,26437,TRUE,1609246981,16.1875,7.875,4.625,3.75,10.5625,-18.5625,-0.009643554688,-0.07611083984,-0.4664306641,-0.8812255859,41,76,-427,97097.5,1126,-80,163,542,5.309,-0.124,-0.088,90.4,15.093,15.093,-3431.818182,4000
421,421,1,TRUE,26437,TRUE,1609246981,16.9375,21.1875,-5.1875,3.25,10.5625,-17.6875,-0.008972167969,-0.07806396484,-0.4625244141,-0.8831176758,-296,65,79,97097.5,1427,-423,152,790,5.318,-0.13,-0.088,61.3,15.131,15.131,-3409.090909,4000
422,422,1,TRUE,26437,TRUE,1609246981,-2.875,7.875,-1.3125,3.25,9.5625,-17.375,-0.008911132813,-0.076171875,-0.4595336914,-0.8848266602,-128,64,121,97103.5,1142,-252,148,1090,5.324,-0.127,-0.086,95.4,14.975,14.975,-3386.363636,4000
423,423,1,TRUE,26437,TRUE,1609246981,39.125,11.4375,-9.0625,3.25,11.375,-17.375,-0.009460449219,-0.07672119141,-0.4552001953,-0.8870239258,6,265,80,97103.5,1508,-118,349,1049,5.334,-0.128,-0.087,78.1,14.939,14.939,-3363.636364,4000
424,424,1,TRUE,26437,TRUE,1609246981,-3.75,-5.9375,-15.375,1.75,11.5,-16.5625,-0.009216308594,-0.07702636719,-0.4555053711,-0.8868408203,135,-284,-82,97103.5,1786,10,-200,885,5.334,-0.128,-0.087,73.1,14.824,14.824,-3340.909091,4000
425,425,1,TRUE,26437,TRUE,1609246981,-0.4375,9.9375,2.125,1.875,12.5625,-17.875,-0.009216308594,-0.07745361328,-0.454284668,-0.8874511719,-108,21,-472,97103.5,1361,-234,106,496,5.336,-0.129,-0.087,87.5,14.347,14.347,-3318.181818,4000
426,426,1,TRUE,26437,TRUE,1609246981,7.3125,-18.125,-5.75,1.5,12.1875,-15.375,-0.01000976563,-0.0771484375,-0.4555053711,-0.8868408203,-12,67,-567,97103.5,1150,-137,154,401,5.333,-0.128,-0.088,66.3,14.59,14.59,-3295.454545,4000
427,427,1,TRUE,26437,TRUE,1609246981,-4.625,-4.4375,-14.125,1.5,13.5,-16.5625,-0.009948730469,-0.078125,-0.4540405273,-0.887512207,288,-80,-226,97102.5,1474,161,6,742,5.336,-0.13,-0.089,96.5,14.494,14.494,-3272.727273,4000
428,428,1,TRUE,26437,TRUE,1609246981,20.1875,3.5625,-7.4375,2.5625,12,-16.5625,-0.01062011719,-0.07971191406,-0.4549560547,-0.8868408203,8,124,-261,97102.5,1453,-120,214,706,5.334,-0.132,-0.092,70.5,14.555,14.555,-3250,4000
429,429,1,TRUE,26437,TRUE,1609246981,11.9375,-5.75,-31.1875,0.375,12.25,-16.1875,-0.008850097656,-0.07885742188,-0.4525756836,-0.8881835938,20,6,-326,97102.5,1279,-109,91,641,5.34,-0.132,-0.087,76.4,14.677,14.677,-3227.272727,4000
430,430,1,TRUE,26437,TRUE,1609246981,-26.9375,28,35.625,1.5,12.25,-15.75,-0.0068359375,-0.07995605469,-0.4526977539,-0.8880615234,-198,-70,-440,97102.5,1263,-331,12,527,5.34,-0.135,-0.085,91,14.472,14.472,-3204.545455,4000
431,431,1,TRUE,26437,TRUE,1609246981,-16.625,-13.5625,-9,0.875,13.75,-15.875,-0.0107421875,-0.08227539063,-0.4488525391,-0.8897705078,280,-244,370,97102.5,1543,-87,0,687,5.348,-0.136,-0.094,77.9,14.238,14.238,-3181.818182,4000
432,432,1,TRUE,26437,TRUE,1609246981,-9.625,7.375,8.375,0.5,13.75,-16.25,-0.00927734375,-0.08312988281,-0.4508666992,-0.888671875,-38,0,-92,97105,1353,-175,90,874,5.344,-0.14,-0.092,72.8,14.428,14.428,-3159.090909,4000
433,433,1,TRUE,26437,TRUE,1609246982,5.5625,-19.4375,8.6875,0.5625,13.75,-16.5,-0.008605957031,-0.08331298828,-0.4531860352,-0.8874511719,84,21,-275,97105,1236,203,230,1359,5.339,-0.14,-0.092,70.1,14.595,14.595,-3136.363636,4000
434,434,1,TRUE,26437,TRUE,1609246982,-1.6875,-8.3125,0.25,2.5,14.0625,-15.25,-0.002868652344,-0.08245849609,-0.4585571289,-0.8848266602,178,144,134,97105,1648,-4,-263,1293,5.327,-0.143,-0.081,59.5,14.656,14.656,-3113.636364,4000
435,435,1,TRUE,26437,TRUE,1609246982,-26.8125,3.125,22.25,1.6875,14.5,-15.25,-0.002380371094,-0.08380126953,-0.4625854492,-0.8826293945,-142,-222,-172,97105,1319,-57,-32,1326,5.317,-0.146,-0.082,60.8,14.846,14.846,-3090.909091,4000
436,436,1,TRUE,26437,TRUE,1609246982,-22.3125,-16.6875,2.3125,1,13.75,-17.375,-0.0029296875,-0.0830078125,-0.4636230469,-0.8821411133,59,-274,221,97105,1327,139,-121,1149,5.315,-0.144,-0.083,87.7,15.022,15.022,-3068.181818,4000
437,437,1,TRUE,26437,TRUE,1609246982,1.5625,4.8125,2.125,2.0625,12.1875,-16.5,-0.003356933594,-0.08441162109,-0.4637451172,-0.8818969727,-22,-79,160,97105,1664,-165,3,1127,5.315,-0.146,-0.085,56.4,15.06,15.06,-3045.454545,4000
438,438,1,TRUE,26437,TRUE,1609246982,14.0625,-10.875,-20,1.25,13.6875,-15.25,-0.00537109375,-0.08837890625,-0.4621582031,-0.8823852539,138,194,223,97104,1139,-9,283,1188,5.318,-0.151,-0.092,73,15.07,15.07,-3022.727273,4000
439,439,1,TRUE,26437,TRUE,1609246982,-6.375,9.3125,-1,1.6875,13.375,-15.25,-0.003356933594,-0.08532714844,-0.4553222656,-0.8862304688,19,-161,143,97104,1527,-126,-79,861,5.333,-0.148,-0.084,45.8,15.142,15.142,-3000,4000
440,440,1,TRUE,26437,TRUE,1609246982,31.5625,12.8125,-73.375,1,13.375,-14.75,-0.005432128906,-0.08514404297,-0.4352416992,-0.8962402344,81,39,3,97104,1275,-33,189,763,5.379,-0.148,-0.084,83.7,15.042,15.042,-3000,4000
441,441,1,TRUE,26437,TRUE,1609246982,12.5625,7.75,-47.75,0.5625,13.6875,-14.75,-0.0048828125,-0.08703613281,-0.4123535156,-0.9068603516,-89,49,-82,97104,1259,-240,128,883,5.429,-0.154,-0.081,83.6,15.029,15.015,-2976.557426,3999.725185
442,442,1,TRUE,26437,TRUE,1609246982,13.125,3,-43.4375,-0.375,14.0625,-15.5625,-0.008422851563,-0.08453369141,-0.3861083984,-0.9185180664,84,-38,386,97104,1401,-61,40,328,5.487,-0.148,-0.081,64.7,15.116,15.117,-2953.127738,3998.900891
443,443,1,TRUE,26437,TRUE,1609246982,6.3125,6.4375,-36.125,-2.5625,13.875,-13.875,-0.009521484375,-0.08355712891,-0.3587036133,-0.9296875,97,-97,81,97104,1353,-338,100,849,5.546,-0.148,-0.079,58.8,15.491,15.492,-2929.723811,3997.527572
444,444,1,TRUE,26437,TRUE,1609246982,16.375,-1,-31.9375,-0.6875,15.1875,-14.75,-0.01062011719,-0.08319091797,-0.3430175781,-0.9356079102,100,27,49,97102.25,1291,-45,102,1016,5.58,-0.148,-0.077,75.8,15.328,15.329,-2906.35851,3995.605982
445,445,1,TRUE,26437,TRUE,1609246982,-9.6875,-13.125,0.8125,-2.5625,13.5,-15.1875,-0.009826660156,-0.08245849609,-0.3403320313,-0.9366455078,-9,-87,-192,97102.25,1194,-154,-14,774,5.586,-0.147,-0.075,77.9,15.376,15.377,-2883.044678,3993.137177
446,446,1,TRUE,26437,TRUE,1609246982,3.9375,-9.9375,-45,-3,13.6875,-13.875,-0.01153564453,-0.08349609375,-0.3248901367,-0.9420166016,-28,-7,-3,97102.25,1399,-189,226,877,5.619,-0.149,-0.076,72.1,15.235,15.236,-2859.795128,3990.122515
447,447,1,TRUE,26437,TRUE,1609246982,16.625,-0.1875,-23.0625,-2.5625,16.1875,-14.375,-0.01281738281,-0.08361816406,-0.3080444336,-0.9475708008,-23,41,62,97102.25,1235,-290,228,681,5.654,-0.151,-0.076,66.2,15.293,15.294,-2836.622638,3986.563651
448,448,1,TRUE,26437,TRUE,1609246982,-11.625,11.5,91.5625,-2.75,13.875,-12.6875,-0.01165771484,-0.08239746094,-0.3094482422,-0.947265625,221,-24,184,97102.25,1297,75,47,1151,5.652,-0.148,-0.073,82.7,15.198,15.199,-2813.539946,3982.462543
449,449,1,TRUE,26437,TRUE,1609246983,-57.625,-14.375,3.5,-2.875,15.25,-13.875,-0.01391601563,-0.08569335938,-0.3355102539,-0.9380493164,-81,44,190,97102.25,1205,-102,-37,1021,5.596,-0.152,-0.084,81,15.375,15.375,-2790.559737,3977.821444
450,450,1,TRUE,26437,TRUE,1609246983,24.375,-17.875,-135.5,-2,16.375,-13.5625,-0.01135253906,-0.07916259766,-0.2886352539,-0.9541015625,26,-68,-5,97099.75,1336,-114,-2,962,5.695,-0.144,-0.068,63.5,15.218,15.219,-2767.694643,3972.642905
451,451,1,TRUE,26437,TRUE,1609246983,6.25,0.375,25.25,-3.1875,15.25,-14.375,-0.01495361328,-0.08178710938,-0.2734375,-0.9583129883,-320,189,-212,97099.75,1202,-61,445,1018,5.729,-0.148,-0.074,47.5,15.578,15.579,-2744.957231,3966.929773
452,452,1,TRUE,26437,TRUE,1609246983,67.875,28.9375,-76.75,-2.375,14.6875,-14.6875,-0.01397705078,-0.07806396484,-0.2471313477,-0.9657592773,-239,461,9,97099.75,1470,-381,525,978,5.781,-0.144,-0.065,68.6,15.68,15.681,-2722.359999,3960.685188
453,453,1,TRUE,26437,TRUE,1609246983,19,1.625,-87.1875,-5,14.5,-13.875,-0.02124023438,-0.07995605469,-0.2085571289,-0.9744873047,-11,112,-88,97099.75,1574,-155,186,878,5.861,-0.147,-0.075,59.5,15.578,15.579,-2699.915365,3953.912581
454,454,1,TRUE,26437,TRUE,1609246983,19.4375,-0.125,-44.125,-4.75,13.375,-13,-0.02069091797,-0.08062744141,-0.1776123047,-0.9805908203,39,-104,381,97099.75,1341,-108,24,833,5.913,-0.152,-0.072,80.8,15.624,15.625,-2677.635667,3946.615675
455,455,1,TRUE,26437,TRUE,1609246983,7.9375,-16.1875,-6.8125,-5.0625,13.1875,-13.6875,-0.02386474609,-0.08123779297,-0.1751708984,-0.9808959961,469,292,427,97099.75,1399,320,366,1393,5.929,-0.151,-0.075,91.2,15.226,15.226,-2655.53315,3938.798482
456,456,1,TRUE,26437,TRUE,1609246983,-0.125,11.1875,-2.625,-5.0625,14.0625,-13.6875,-0.01916503906,-0.08386230469,-0.1744384766,-0.9808959961,-80,-39,456,97099.5,1610,-404,-202,819,5.931,-0.158,-0.068,53.1,15.701,15.701,-2633.619962,3930.465296
457,457,1,TRUE,26437,TRUE,1609246983,-30.9375,6.0625,26.625,-4.875,12.875,-14.0625,-0.02124023438,-0.08239746094,-0.1775512695,-0.9804077148,144,16,54,97099.5,1418,-6,85,1020,5.924,-0.154,-0.071,66.8,15.979,15.98,-2611.908147,3921.6207
458,458,1,TRUE,26437,TRUE,1609246983,0.75,-2.3125,-17.625,-4.875,13.875,-13.5625,-0.02185058594,-0.0810546875,-0.1744384766,-0.9810791016,112,-76,-70,97099.5,1343,-36,-6,895,5.931,-0.152,-0.072,80.2,15.815,15.815,-2590.40964,3912.269553
459,459,1,TRUE,26437,TRUE,1609246983,21.4375,10.5,-12.8125,-5.875,13.875,-13.5625,-0.02368164063,-0.08233642578,-0.1728515625,-0.9812011719,73,132,0,97099.5,1104,-120,-14,901,5.934,-0.154,-0.075,63.1,15.992,15.993,-2569.136255,3902.416995
460,460,1,TRUE,26437,TRUE,1609246983,10.0625,-13.3125,-21.5,-5.0625,15.75,-13.5625,-0.02337646484,-0.08056640625,-0.1694946289,-0.9819335938,191,100,18,97099.5,1096,43,172,985,5.941,-0.151,-0.073,71.9,15.667,15.667,-2548.099686,3892.068443
461,461,1,TRUE,26437,TRUE,1609246983,-1.125,19.375,-20.625,-6,16.5,-14.0625,-0.02166748047,-0.08050537109,-0.1605834961,-0.9835205078,-164,-95,-154,97099.5,1270,-312,-27,812,5.959,-0.152,-0.069,78.8,15.8,15.8,-2527.311495,3881.229582
462,462,1,TRUE,26437,TRUE,1609246983,9.125,-9.8125,-34.125,-5.5,15.75,-14.0625,-0.02203369141,-0.07836914063,-0.1360473633,-0.9873657227,344,36,249,97104.25,1142,198,100,1217,6.008,-0.148,-0.065,81.7,15.579,15.579,-2506.783107,3869.906372
463,463,1,TRUE,26437,TRUE,1609246983,1.4375,-12.625,-31.75,-5.75,15.375,-14.25,-0.02294921875,-0.07916259766,-0.1217041016,-0.9891357422,203,-6,132,97104.25,1237,55,57,1099,6.038,-0.151,-0.065,73.3,15.513,15.514,-2486.525806,3858.105036
464,464,1,TRUE,26437,TRUE,1609246983,2.9375,-25.4375,-30.125,-7.75,15.6875,-14.25,-0.02337646484,-0.07739257813,-0.100402832,-0.9916381836,-85,-448,129,97104.25,1402,-231,-387,1097,6.08,-0.148,-0.062,60.6,15.37,15.37,-2466.550726,3845.832059
465,465,1,TRUE,26437,TRUE,1609246984,0.875,-12.8125,-28.3125,-7,15.75,-14.25,-0.02386474609,-0.078125,-0.08673095703,-0.9928588867,97,-203,-169,97104.25,1197,-50,-144,798,6.109,-0.151,-0.061,63.9,15.63,15.63,-2446.868846,3833.094188
466,466,1,TRUE,26437,TRUE,1609246984,7.1875,-22,-15.0625,-7.75,16,-16.75,-0.02319335938,-0.07623291016,-0.06939697266,-0.9943847656,163,-70,-586,97104.25,1354,18,-14,382,6.144,-0.148,-0.057,90.6,15.279,15.279,-2427.490983,3819.898424
467,467,1,TRUE,26437,TRUE,1609246984,11.8125,-3.4375,-23.1875,-7.1875,16.0625,-16,-0.02630615234,-0.07788085938,-0.056640625,-0.9949951172,66,122,-218,97104.25,1934,-82,182,748,6.169,-0.152,-0.061,81.4,15.309,15.309,-2408.427788,3806.252019
468,468,1,TRUE,26437,TRUE,1609246984,2.8125,2.5,-23.9375,-7.25,15.6875,-17.6875,-0.02606201172,-0.07818603516,-0.04412841797,-0.9956054688,105,115,238,97105.25,1642,-45,172,1206,6.194,-0.154,-0.059,75.8,15.064,15.064,-2389.689738,3792.162473
469,469,1,TRUE,26437,TRUE,1609246984,22.125,11.9375,-29.375,-8,14.875,-18.0625,-0.02661132813,-0.07855224609,-0.03381347656,-0.9959716797,-38,177,220,97105.25,1219,-189,235,1187,6.214,-0.155,-0.059,68.5,15.228,15.229,-2371.287133,3777.637532
470,470,1,TRUE,26437,TRUE,1609246984,-7.6875,-3.1875,-21.75,-8.1875,14.875,-18.875,-0.02618408203,-0.07757568359,-0.02136230469,-0.9963989258,51,-95,-127,97105.25,1323,-146,-146,997,6.244,-0.154,-0.056,78.1,15.083,15.083,-2353.230088,3762.685178
471,471,1,TRUE,26437,TRUE,1609246984,3.5625,-2.1875,-19,-7.0625,14.875,-18.875,-0.02624511719,-0.07745361328,-0.01080322266,-0.9965820313,126,-94,91,97105.25,1079,-24,-41,1059,6.261,-0.154,-0.055,47.1,15.442,15.443,-2335.528527,3747.31363
472,472,1,TRUE,26437,TRUE,1609246984,4.4375,-8.5,-53.8125,-9.6875,15.25,-18.875,-0.02661132813,-0.07678222656,0.0087890625,-0.9966430664,126,-23,119,97105.25,1127,-24,26,1087,0.017,-0.154,-0.052,58.7,15.57,15.57,-2318.192178,3731.531335
473,473,1,TRUE,26437,TRUE,1609246984,-7.875,13.375,-21.625,-8.5,13.75,-20.5,-0.02819824219,-0.07647705078,0.04534912109,-0.9956665039,-131,-245,-104,97105.25,1323,-283,-196,862,0.091,-0.155,-0.049,79,15.712,15.712,-2301.230572,3715.34697
474,474,1,TRUE,26437,TRUE,1609246984,-6.0625,-9.9375,-13.625,-9.25,12.875,-21.75,-0.03039550781,-0.07556152344,0.03802490234,-0.9959716797,215,138,158,97104,1241,65,192,1125,0.075,-0.153,-0.055,77.1,15.522,15.522,-2284.65303,3698.769428
475,475,1,TRUE,26437,TRUE,1609246984,-11.9375,5.25,0.125,-9.5625,11.875,-21.75,-0.02899169922,-0.07470703125,0.04724121094,-0.9956665039,-130,-357,-199,97104,1420,-279,-307,768,0.094,-0.152,-0.051,77.2,15.189,15.189,-2268.468665,3681.807822
476,476,1,TRUE,26437,TRUE,1609246984,24.625,4.625,-27.625,-9.6875,11.5,-21.875,-0.03485107422,-0.07623291016,0.05499267578,-0.994934082,-97,28,-197,97104,1276,-249,88,769,0.11,-0.156,-0.061,86.1,14.895,14.895,-2252.68637,3664.471473
477,477,1,TRUE,26437,TRUE,1609246984,0.1875,3.875,-8.875,-9.5,12,-22.25,-0.03125,-0.07470703125,0.05700683594,-0.9950561523,-199,206,-299,97104,1721,-348,259,668,0.113,-0.153,-0.053,88.2,14.903,14.903,-2237.314822,3646.769912
478,478,1,TRUE,26437,TRUE,1609246984,5.5625,-4.625,-0.875,-10.875,10.75,-23.875,-0.02954101563,-0.07415771484,0.05883789063,-0.9950561523,-113,93,-292,97104,1287,-261,142,675,0.118,-0.151,-0.05,61,14.83,14.83,-2222.362468,3628.712867
479,479,1,TRUE,26437,TRUE,1609246985,-13,-0.25,-2.875,-10.1875,10.5,-23.0625,-0.02966308594,-0.07391357422,0.06005859375,-0.9949951172,-93,111,-835,97098.25,1715,-240,160,133,0.12,-0.151,-0.05,70.2,15.094,15.094,-2207.837527,3610.310262
480,480,1,TRUE,26437,TRUE,1609246985,-19.375,1.4375,-10.0625,-11,9.6875,-24.25,-0.02746582031,-0.07348632813,0.06018066406,-0.9951171875,-64,-208,341,97098.25,1294,-211,-163,1310,0.12,-0.149,-0.046,91.3,15.002,15.002,-2193.747981,3591.572212
481,481,1,TRUE,26437,TRUE,1609246985,5.8125,-2.75,-29.125,-11,11.1875,-25.5625,-0.02911376953,-0.07263183594,0.07110595703,-0.9943847656,39,73,-100,97098.25,1407,-172,40,984,0.142,-0.148,-0.048,70.1,15.124,15.124,-2180.101576,3572.509017
482,482,1,TRUE,26437,TRUE,1609246985,9.875,5.5,-51.3125,-10.5625,8.375,-26,-0.03051757813,-0.07092285156,0.09869384766,-0.9921264648,112,117,162,97098.25,1338,-127,126,743,0.197,-0.147,-0.047,98.1,14.857,14.857,-2166.905812,3553.131154
483,483,1,TRUE,26437,TRUE,1609246985,-15.625,-13.1875,-36.4375,-13.5,7,-26.75,-0.03082275391,-0.06829833984,0.1273193359,-0.9890136719,75,-50,-13,97098.25,1275,-87,4,923,0.255,-0.143,-0.044,69,14.7,14.7,-2154.167941,3533.449274
484,484,1,TRUE,26437,TRUE,1609246985,7.875,2.4375,-41.8125,-12.375,5.5625,-27.25,-0.03106689453,-0.06744384766,0.1488647461,-0.9860839844,189,130,-145,97098.25,1306,50,170,824,0.299,-0.142,-0.041,75.9,14.766,14.766,-2141.894964,3513.474194
485,485,1,TRUE,26437,TRUE,1609246985,-5.0625,-13.3125,-18.625,-13.375,4.5,-26.375,-0.03057861328,-0.06591796875,0.1604614258,-0.984375,120,-146,-283,97104.25,1221,-16,-108,686,0.323,-0.14,-0.039,63,14.952,14.952,-2130.093628,3493.216893
486,486,1,TRUE,26437,TRUE,1609246985,2.75,-23.25,-11.25,-13.75,2.25,-25.6875,-0.03271484375,-0.06494140625,0.1707763672,-0.9826049805,284,220,-55,97104.25,1358,148,261,914,0.344,-0.139,-0.041,83,14.807,14.807,-2118.770418,3472.688505
487,487,1,TRUE,26437,TRUE,1609246985,-13.375,-2.6875,-35.125,-14.5,1.1875,-24.375,-0.03271484375,-0.06549072266,0.1821899414,-0.9805297852,83,-242,-74,97104.25,1141,12,217,1169,0.367,-0.141,-0.04,78.5,14.783,14.783,-2107.931557,3451.900314
488,488,1,TRUE,26437,TRUE,1609246985,-13.375,3.875,-6.6875,-13.5,-0.25,-25.25,-0.03442382813,-0.06494140625,0.1947021484,-0.9780883789,109,-71,482,97104.25,1387,105,211,1222,0.393,-0.141,-0.041,75.3,14.893,14.893,-2097.583005,3430.863745
489,489,1,TRUE,26437,TRUE,1609246985,26.625,10.5,-40.0625,-14,-0.375,-22.0625,-0.03619384766,-0.06396484375,0.2139282227,-0.9740600586,-6,373,-248,97104.25,1577,-143,415,721,0.432,-0.14,-0.043,69.1,14.859,14.859,-2087.730447,3409.59036
